"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,           0,      0.1473354614,       3.009588782,        2.67805279,        5.88176692
          0,           0,           1,     0.07978141126,       2.917727442,           2.63243,       5.828805434
          0,           0,           2,     0.03696252687,       2.880512595,       2.637430675,       5.789005642
          0,           0,           3,    0.005381941524,       2.869602973,       2.646142225,       5.740055914
          0,           0,           4,    -0.02111508698,       2.860888049,       2.648161115,       5.679094162
          0,           0,           5,    -0.03295001184,       2.855051052,       2.644023802,       5.627214077
          0,           0,           6,    -0.01322120653,       2.861004442,       2.634002146,       5.620729169
          0,           0,           7,     0.02981650121,       2.881141077,       2.619991763,       5.657642367
          0,           0,           8,     0.07856681875,       2.909579434,       2.604110664,       5.709900171
          0,           0,           9,      0.1225654581,       2.939631902,       2.589413758,       5.758849328
          0,           0,          10,      0.1579001306,       2.966855086,       2.578181345,       5.797753443
          0,           0,          11,      0.1834530327,       2.988936757,       2.570650995,       5.825293416
          0,           0,          12,      0.1994999908,       3.005000617,        2.56571519,        5.84241911
          0,           0,          13,      0.2068085005,       3.014945573,       2.561569323,       5.850679344
          0,           0,          14,       0.206337606,       3.018941556,       2.556556316,       5.851478525
          0,           0,          15,      0.1989619767,       3.017154403,       2.549429037,       5.845747668
          0,           0,          16,      0.1856795205,       3.009827366,       2.539797894,       5.834227553
          0,           0,          17,      0.1674179165,       2.997297268,       2.527522823,         5.8175276
          0,           0,          18,      0.1452260749,       2.980174563,       2.512777254,       5.796468789
          0,           0,          19,      0.1202150014,        2.95933877,       2.495967511,       5.772133561
          0,           0,          20,     0.09353183956,       2.935829932,       2.477829181,       5.745799102
          0,           0,          21,     0.06619789901,       2.910594559,       2.459334946,       5.718622117
          0,           0,          22,     0.03873385906,       2.884257195,       2.441388456,       5.691149574
          0,           0,          23,     0.01201424082,       2.857343343,       2.424834556,       5.664015595
          0,           0,          24,    -0.01346787798,       2.830427057,       2.410032642,       5.637543208
          0,           0,          25,    -0.03712421604,       2.804443568,       2.397047014,       5.612336149
          0,           0,          26,    -0.05824085493,        2.78066953,       2.385769404,       5.589340605
          0,           0,          27,     -0.0761703133,       2.760368615,       2.375999932,       5.569525739
          0,           0,          28,    -0.09056541953,       2.744352749,       2.367485947,       5.553478826
          0,           0,          29,     -0.1014518705,       2.732791556,        2.35998505,       5.541271732
          0,           0,          30,     -0.1091518462,       2.725336955,       2.353270612,       5.532598484
          0,           0,          31,     -0.1141424997,       2.721376771,       2.347114085,       5.526987504
          0,           0,          32,     -0.1169578952,       2.720212793,       2.341244593,       5.523910946
          0,           0,          33,     -0.1181426217,       2.721136943,       2.335331746,       5.522810556
          0,           0,          34,     -0.1182309795,       2.723460514,       2.329024355,       5.523109613
          0,           0,          35,     -0.1177163386,       2.726551413,       2.322016353,       5.524258494
          0,           0,          36,     -0.1170385558,       2.729850718,       2.314120962,        5.52575263
          0,           0,          37,      -0.116566661,       2.732891939,       2.305299282,       5.527154508
          0,           0,          38,     -0.1165968442,       2.735301219,       2.295646283,       5.528095379
          0,           0,          39,     -0.1173575693,       2.736789615,       2.285349513,       5.528274321
          0,           0,          40,     -0.1190171957,       2.737143084,       2.274641309,       5.527459167
          0,           0,          41,     -0.1216913707,       2.736212348,       2.263758737,       5.525486534
          0,           0,          42,     -0.1254498188,       2.733903506,       2.252915718,       5.522257509
          0,           0,          43,     -0.1303219088,       2.730170783,       2.242285595,        5.51772979
          0,           0,          44,     -0.1362995139,       2.725012623,       2.231992056,       5.511909978
          0,           0,          45,     -0.1433374361,       2.718470806,       2.222107735,       5.504848729
          0,           0,          46,     -0.1513529969,       2.710630481,       2.212659414,       5.496638637
          0,           0,          47,     -0.1602272363,       2.701618481,        2.20363648,       5.487412677
          0,           0,          48,      -0.169810751,       2.691596906,       2.195002948,       5.477338974
          0,           0,          49,     -0.1799338487,        2.68075204,       2.186709699,       5.466611133
          0,           0,          50,     -0.1904206231,       2.669279179,       2.178706174,       5.455433721
          0,           0,          51,     -0.2011042725,        2.65736625,       2.170948991,       5.444005746
          0,           0,          52,     -0.2118394454,       2.645179822,       2.163408679,       5.432506505
          0,           0,          53,     -0.2225098314,       2.632855292,        2.15607172,       5.421085967
          0,           0,          54,     -0.2330309251,       2.620492543,        2.14893738,       5.409860421
          0,           0,          55,     -0.2433481607,       2.608156763,       2.142011099,       5.398912939
          0,           0,          56,     -0.2534326533,       2.595882543,       2.135295651,        5.38829624
          0,           0,          57,     -0.2632769416,       2.583679464,       2.128782351,       5.378035549
          0,           0,          58,     -0.2728912344,       2.571537079,       2.122445081,       5.368130352
          0,           0,          59,     -0.2823015314,       2.559428253,        2.11623769,       5.358554152
          0,           0,          60,     -0.2915486869,       2.547311002,       2.110095287,       5.349253564
          0,           0,          61,     -0.3006874415,       2.535129578,       2.103938522,       5.340148368
          0,           0,          62,     -0.3097844391,       2.522815982,       2.097679381,       5.331134096
          0,           0,          63,     -0.3189147486,       2.510292787,       2.091227015,       5.322087795
          0,           0,          64,     -0.3281572161,       2.497477447,       2.084492513,       5.312876383
          0,           0,          65,     -0.3375894169,       2.484287674,       2.077392153,       5.303366256
          0,           0,          66,     -0.3472831389,       2.470647009,       2.069849206,       5.293432536
          0,           0,          67,      -0.357301102,       2.456489772,       2.061794833,       5.282966729
          0,           0,          68,      -0.367695366,       2.441764627,        2.05316849,       5.271881931
          0,           0,          69,      -0.378507389,       2.426436365,       2.043918303,       5.260115377
          0,           0,          70,     -0.3897693369,       2.410485934,       2.034001627,       5.247628572
          0,           0,          71,     -0.4015061369,       2.393908907,        2.02338571,       5.234405421
          0,           0,          72,     -0.4137376282,       2.376712876,       2.012048388,       5.220448999
